,Date,Indian rupee (INR),GDP,Inflation
60,1984-01-31,128.68014806627664,3.8207378561060352,7.92323284822739
61,1984-02-29,135.6796871017326,3.8207378561060352,7.92323284822739
62,1984-03-30,134.0403205341983,3.8207378561060352,7.92323284822739
63,1984-04-30,131.63222961620804,3.8207378561060352,7.92323284822739
64,1984-05-31,135.62278028030616,3.8207378561060352,7.92323284822739
65,1984-06-29,134.330641775713,3.8207378561060352,7.92323284822739
66,1984-07-31,126.0283544892962,3.8207378561060352,7.92323284822739
67,1984-08-31,128.85762018733547,3.8207378561060352,7.92323284822739
68,1984-09-28,133.10441230158554,3.8207378561060352,7.92323284822739
69,1984-10-31,129.14826293631586,3.8207378561060352,7.92323284822739
70,1984-11-30,129.1164336972129,3.8207378561060352,7.92323284822739
71,1984-12-31,123.00393375958537,3.8207378561060352,7.92323284822739
72,1985-01-31,123.29103992644322,5.254299223113819,7.19378544452942
73,1985-02-28,121.63077537363924,5.254299223113819,7.19378544452942
74,1985-03-29,128.65378445409036,5.254299223113819,7.19378544452942
75,1985-04-30,128.42969375050703,5.254299223113819,7.19378544452942
76,1985-05-31,124.00478650026676,5.254299223113819,7.19378544452942
77,1985-06-28,124.57481923692852,5.254299223113819,7.19378544452942
78,1985-07-31,125.42906457325698,5.254299223113819,7.19378544452942
79,1985-08-30,127.76545932639915,5.254299223113819,7.19378544452942
80,1985-09-30,123.01615104328144,5.254299223113819,7.19378544452942
81,1985-10-31,125.38341051312952,5.254299223113819,7.19378544452942
82,1985-11-29,124.13885511345794,5.254299223113819,7.19378544452942
83,1985-12-31,126.05053850442856,5.254299223113819,7.19378544452942
84,1986-01-31,139.18186792545328,4.776564168475161,6.78940045356175
85,1986-02-28,134.14609649040906,4.776564168475161,6.78940045356175
86,1986-03-31,134.14931156506594,4.776564168475161,6.78940045356175
87,1986-04-30,135.22829061990907,4.776564168475161,6.78940045356175
88,1986-05-30,140.3270775182278,4.776564168475161,6.78940045356175
89,1986-06-30,137.48913111861503,4.776564168475161,6.78940045356175
90,1986-07-31,143.67718531067882,4.776564168475161,6.78940045356175
91,1986-08-29,153.6423092096251,4.776564168475161,6.78940045356175
92,1986-09-30,172.87070620992444,4.776564168475161,6.78940045356175
93,1986-10-31,166.77910425756647,4.776564168475161,6.78940045356175
94,1986-11-28,162.9804935504831,4.776564168475161,6.78940045356175
95,1986-12-31,162.71396386142916,4.776564168475161,6.78940045356175
96,1987-01-30,169.26403545985573,3.965355634817186,9.32789330598244
97,1987-02-27,167.26232997849294,3.965355634817186,9.32789330598244
98,1987-03-31,174.2422570585421,3.965355634817186,9.32789330598244
99,1987-04-30,184.36684866046872,3.965355634817186,9.32789330598244
100,1987-05-29,185.1346084885276,3.965355634817186,9.32789330598244
101,1987-06-30,184.1517601659246,3.965355634817186,9.32789330598244
